H1000001BIN FILE20150219142800R04000000606
D1000426601091              16A00000000CRCCUNI10000000000CUOTA FACIL    030000
D1000427601092              16A00000000CRCCUNI10000000000CUOTA FACIL    030000
D1000428601093              16A00000000CRCCUNI10000000000CUOTA FACIL    030000
D1000429601094              16A00000000CRCCUNI10000000000CUOTA FACIL    030000
D1000430601095              16A00000000CRCCUNI10000000000CUOTA FACIL    030000
D1000431601100              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000432601101              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000433601102              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000434601103              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000435601104              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000436601105              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000437601106              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000438601107              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000439601108              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000440601109              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000441601120              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000442601122              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000443601129              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000444601130              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000445601131              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000446601132              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000447601133              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000448601134              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000449601135              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000450601136              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000451601137              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000452601138              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000453601139              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000454601140              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000455601141              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000456601142              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000457601143              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000458601144              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000459601145              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000460601146              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000461601147              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000462601148              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000463601149              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000464601174              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000465601177              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000466601178              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000467601179              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000468601186              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000469601187              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000470601188              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000471601189              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000472601190              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000473601192              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000474601193              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000475601194              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000476601195              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000477601196              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000478601197              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000479601198              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000480601199              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000481601747              16A00000000CRCCDAF10000000000MAESTRO ABN    030000
D1000482601936              16A00000000CRCCDAF10000000000MAESTRO POPULAR030000
D1000483603136              16A00000000CRCCDAF10000000000MAESTRO PROINCO030000
D1000484655500              16A00000000DSCCDAF10000000000DISCOVER PICHIN030000
D1000485655501              16A00000000DSCCDAF10000000000DISCOVER PICHIN030000
D1000486655590              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000487655591              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000488655592              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000489655593              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000490655594              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000491655595              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000492655596              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000493655597              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000494655598              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000495655599              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000496655600              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000497655601              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000498655602              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000499655603              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000500655604              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000501655605              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000502655606              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000503655607              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000504655608              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000505655609              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000506655610              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000507655611              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000508655612              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000509655613              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000510655614              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000511655615              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000512655616              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000513655617              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000514655618              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000515655619              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000516655620              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000517655621              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000518655622              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000519655623              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000520655624              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000521655625              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000522655626              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000523655627              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000524655628              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000525655629              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000526655630              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000527655631              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000528655632              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000529655633              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000530655634              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000531655635              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000532655636              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000533655637              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000534655638              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000535655639              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000536655640              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000537655641              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000538655642              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000539655643              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000540655644              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000541655645              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000542655646              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000543655647              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000544655648              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000545655649              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000546655650              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000547655651              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000548655652              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000549655653              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000550655654              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000551655655              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000552655656              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000553655657              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000554655658              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000555655659              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000556655660              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000557655661              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000558655662              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000559655663              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000560655664              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000561655665              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000562655666              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000563655667              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000564655668              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000565655669              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000566655732              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000567655733              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000568655734              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000569655735              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000570655736              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000571655737              16A00000000DSCCDAF10000000000DISCOVERY      030000
D1000572674743              16A00000000DRCCDAF10000000000DEBITO INT     040000
D1000573821801              16A00000000CRCCSYS10001000000ILI PERSONAL   030430
D1000574821802              16A00000000VICCSYS10001000000VISA           030410
D1000575821803              16A00000000CRCCSYS10001000000TARJ EMPLEADO  030500
D1000576821804              16A00000000CRCCSYS10001000000CORP CONTADO   031201
D1000577821805              16A00000000CRCCSYS10001000000CO EMPRESARIAL 030601
D1000578821806              16A00000000CRCCSYS10000000000C CONTADO ANUAL030001
D1000579821808              16A00000000CRCCSYS10000000000ORDEN DE COMPRA050301
D1000580821809              16A00000000CRCCSYS10000000000TARJ NAVIDAD   050301
D1000581821810              16A00000000CRCCSYS10000000000TARJ NAVIPLAN  030111
D1000582821811              16A00000000CRCCSYS10000000000NAV JUGUETERIA 050301
D1000583821812              16A00000000GCCCSYS10000000000GIFT CARD      050301
D1000584821813              16A00000000CRCCSYS10001000000TARJ ILIM AFIL 030401
D1000585821814              16A00000000CRCCSYS10000000000TARJ MADREPLAN 030101
D1000586821815              16A00000000GCCCSYS10000000000GC COMISARIATO 050301
D1000587821816              16A00000000GCCCSYS10000000000GC RIO STORE   050300
D1000588821817              16A00000000GCCCSYS10000000000GC JUGUETERIA  050300
D1000589821818              16A00000000CRCCSYS10001000000ODN COMPRA PLUS030711
D1000590821820              16A00000000CRCCSYS10000000000TARJ ILIMITADA 030420
D1000591821821              16A00000000CRCCSYS10001000000UNIBAN CONTADO 030211
D1000592821822              16A00000000CRCCSYS10000000000PRCIO AFILIADO 030420
D1000593821823              16A00000000GCCCSYS10000000000GC FERRISARIATO050020
D1000594821824              16A00000000CRCCSYS10001F00000FERRICARD      070011
D1000595821825              16A00000000CRCCSYS10001000000CREDITO PRIVADO030600
D1000596821826              16A00000000CRCCSYS10000000000NAV COMISARIATO050300
D1000597821827              16A00000000CRCCSYS10000000000O DE COMPRA ESP050301
D1000598821828              16A00000000CRCCSYS10000000000CREDITO ESPECIA030610
D1000599821830              16A00000000CRCCSYS10000000000O COMPRA PAVOS 030720
D1000600821832              16A00000000CRCCSYS10001000000SUPERPUNTOS    030730
D1000601821834              16A00000000CRCCSYS10001000000ORDEN DE COMPRA030700
D1000602821835              16A00000000CRCCSYS10001000000ORDEN DE COMPRA030700
D1000603821836              16A00000000CRCCSYS10001000000ORDEN DE COMPRA030700
D1000604854321              16A00000000CRCCSYS10000000000LECTORES UNIV  030000
D1000605876532              16A00000000CRCCDAF10000000000CHAUCHERA      030000
D1000606400557              16A00000000VICCDAF10000000000VISA           030000
D1000607450330              13A00000000CRCCSYS10000000000VISA           030000
T1000608
